Strain,Mutations,Number/ID,Levo Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,-,2/24/2023,12:59,C8,1.167
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,+,2/24/2023,12:59,C3,0.569
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,-,2/24/2023,12:59,C9,0.982
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,+,2/24/2023,12:59,C4,0.886
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,-,2/24/2023,12:59,C10,0.861
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,+,2/24/2023,12:59,C5,0.739
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,-,2/24/2023,12:59,C11,1.184
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,+,2/24/2023,12:59,C6,0.73
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,-,2/24/2023,12:59,D7,1.366
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,+,2/24/2023,12:59,D2,1.359
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,-,2/24/2023,12:59,D8,1.371
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,+,2/24/2023,12:59,D3,1.351
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,-,2/24/2023,12:59,D9,1.33
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,+,2/24/2023,12:59,D4,1.265
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,-,2/24/2023,12:59,D10,1.333
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,+,2/24/2023,12:59,D5,1.275
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,-,2/24/2023,12:59,D11,1.342
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,+,2/24/2023,12:59,D6,1.348
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,2/24/2023,12:59,H7,1.33
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,2/24/2023,12:59,H2,1.337
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,2/24/2023,12:59,H8,1.324
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,2/24/2023,12:59,H3,1.332
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,2/24/2023,12:59,H9,1.306
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,2/24/2023,12:59,H4,1.207
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,2/24/2023,12:59,H10,1.306
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,2/24/2023,12:59,H5,1.233
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,2/24/2023,12:59,H11,1.312
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,2/24/2023,12:59,H6,1.331
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,-,1/31/2023,13:29,B2,0.253
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,+,1/31/2023,13:29,B7,0.26
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,-,1/31/2023,13:29,B3,0.258
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,+,1/31/2023,13:29,B8,0.226
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,-,1/31/2023,13:29,B4,0.244
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,+,1/31/2023,13:29,B9,0.293
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,-,1/31/2023,13:29,B5,0.262
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,+,1/31/2023,13:29,B10,0.27
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,-,1/31/2023,13:29,B6,0.237
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,+,1/31/2023,13:29,B11,0.264
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,-,1/31/2023,13:29,C2,0.561
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,+,1/31/2023,13:29,C7,0.496
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,-,1/31/2023,13:29,C3,0.801
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,+,1/31/2023,13:29,C8,0.444
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,-,1/31/2023,13:29,C4,0.726
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,+,1/31/2023,13:29,C9,0.841
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,-,1/31/2023,13:29,C5,0.74
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,+,1/31/2023,13:29,C10,0.77
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,-,1/31/2023,13:29,C6,0.813
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,+,1/31/2023,13:29,C11,0.72
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,-,1/31/2023,13:29,D2,1.321
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,+,1/31/2023,13:29,D7,1.328
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,-,1/31/2023,13:29,D3,1.335
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,+,1/31/2023,13:29,D8,1.329
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,-,1/31/2023,13:29,D4,1.311
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,+,1/31/2023,13:29,D9,1.198
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,-,1/31/2023,13:29,D5,1.323
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,+,1/31/2023,13:29,D10,1.23
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,-,1/31/2023,13:29,D6,1.324
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,+,1/31/2023,13:29,D11,1.319
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,1/31/2023,13:29,H2,1.293
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,1/31/2023,13:29,H7,1.321
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,1/31/2023,13:29,H3,1.318
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,1/31/2023,13:29,H8,1.32
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,1/31/2023,13:29,H4,1.288
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,1/31/2023,13:29,H9,1.188
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,1/31/2023,13:29,H5,1.28
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,1/31/2023,13:29,H10,1.208
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,1/31/2023,13:29,H6,1.312
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,1/31/2023,13:29,H11,1.307
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,-,2/7/2023,13:29,B7,0.25
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,+,2/7/2023,13:29,B2,0.21
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,-,2/7/2023,13:29,B8,0.247
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,+,2/7/2023,13:29,B3,0.206
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,-,2/7/2023,13:29,B9,0.254
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,+,2/7/2023,13:29,B4,0.218
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,-,2/7/2023,13:29,B10,0.256
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,+,2/7/2023,13:29,B5,0.246
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,-,2/7/2023,13:29,B11,0.225
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,+,2/7/2023,13:29,B6,0.214
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,-,2/7/2023,13:29,C7,0.706
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,+,2/7/2023,13:29,C2,0.733
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,-,2/7/2023,13:29,C8,0.733
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,+,2/7/2023,13:29,C3,0.523
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,-,2/7/2023,13:29,C9,0.776
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,+,2/7/2023,13:29,C4,0.854
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,-,2/7/2023,13:29,C10,0.62
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,+,2/7/2023,13:29,C5,0.683
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,-,2/7/2023,13:29,C11,0.779
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,+,2/7/2023,13:29,C6,0.852
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,-,2/7/2023,13:29,D7,1.324
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,+,2/7/2023,13:29,D2,1.332
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,-,2/7/2023,13:29,D8,1.337
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,+,2/7/2023,13:29,D3,1.325
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,-,2/7/2023,13:29,D9,1.31
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,+,2/7/2023,13:29,D4,1.242
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,-,2/7/2023,13:29,D10,1.307
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,+,2/7/2023,13:29,D5,1.259
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,-,2/7/2023,13:29,D11,1.315
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,+,2/7/2023,13:29,D6,1.328
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,2/7/2023,13:29,H7,1.317
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,2/7/2023,13:29,H2,1.306
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,2/7/2023,13:29,H8,1.317
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,2/7/2023,13:29,H3,1.304
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,2/7/2023,13:29,H9,1.287
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,2/7/2023,13:29,H4,1.18
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,2/7/2023,13:29,H10,1.277
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,2/7/2023,13:29,H5,1.202
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,2/7/2023,13:29,H11,1.308
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,2/7/2023,13:29,H6,1.292
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,-,2/15/2023,13:29,B7,0.24
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,+,2/15/2023,13:29,B2,0.22
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,-,2/15/2023,13:29,B8,0.249
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,+,2/15/2023,13:29,B3,0.171
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,-,2/15/2023,13:29,B9,0.238
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,+,2/15/2023,13:29,B4,0.248
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,-,2/15/2023,13:29,B10,0.246
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,+,2/15/2023,13:29,B5,0.177
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,-,2/15/2023,13:29,B11,0.233
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,+,2/15/2023,13:29,B6,0.22
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,-,2/15/2023,13:29,C7,0.367
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,+,2/15/2023,13:29,C2,0.336
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,-,2/15/2023,13:29,C8,0.434
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,+,2/15/2023,13:29,C3,1.284
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,-,2/15/2023,13:29,C9,0.368
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,+,2/15/2023,13:29,C4,0.436
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,-,2/15/2023,13:29,C10,0.332
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,+,2/15/2023,13:29,C5,0.197
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,-,2/15/2023,13:29,C11,0.382
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,+,2/15/2023,13:29,C6,0.382
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,-,2/15/2023,13:29,D7,1.348
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,+,2/15/2023,13:29,D2,1.34
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,-,2/15/2023,13:29,D8,1.345
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,+,2/15/2023,13:29,D3,1.329
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,-,2/15/2023,13:29,D9,1.322
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,+,2/15/2023,13:29,D4,1.247
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,-,2/15/2023,13:29,D10,1.31
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,+,2/15/2023,13:29,D5,1.238
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,-,2/15/2023,13:29,D11,1.329
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,+,2/15/2023,13:29,D6,1.325
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,2/15/2023,13:29,H7,1.324
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,2/15/2023,13:29,H2,1.312
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,2/15/2023,13:29,H8,1.316
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,2/15/2023,13:29,H3,1.314
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,2/15/2023,13:29,H9,1.289
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,2/15/2023,13:29,H4,1.19
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,2/15/2023,13:29,H10,1.291
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,2/15/2023,13:29,H5,1.217
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,2/15/2023,13:29,H11,1.312
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,2/15/2023,13:29,H6,1.305
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,-,2/24/2023,13:29,B7,0.247
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,+,2/24/2023,13:29,B2,0.234
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,-,2/24/2023,13:29,B8,0.241
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,+,2/24/2023,13:29,B3,0.236
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,-,2/24/2023,13:29,B9,0.248
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,+,2/24/2023,13:29,B4,0.259
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,-,2/24/2023,13:29,B10,0.25
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,+,2/24/2023,13:29,B5,0.282
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,-,2/24/2023,13:29,B11,0.237
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,+,2/24/2023,13:29,B6,0.22
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,-,2/24/2023,13:29,C7,1.226
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,+,2/24/2023,13:29,C2,0.549
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,-,2/24/2023,13:29,C8,1.175
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,+,2/24/2023,13:29,C3,0.568
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,-,2/24/2023,13:29,C9,1.004
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,+,2/24/2023,13:29,C4,0.909
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,-,2/24/2023,13:29,C10,0.89
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,+,2/24/2023,13:29,C5,0.75
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,-,2/24/2023,13:29,C11,1.185
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,+,2/24/2023,13:29,C6,0.74
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,-,2/24/2023,13:29,D7,1.372
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,+,2/24/2023,13:29,D2,1.366
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,-,2/24/2023,13:29,D8,1.377
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,+,2/24/2023,13:29,D3,1.357
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,-,2/24/2023,13:29,D9,1.336
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,+,2/24/2023,13:29,D4,1.268
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,-,2/24/2023,13:29,D10,1.339
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,+,2/24/2023,13:29,D5,1.28
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,-,2/24/2023,13:29,D11,1.347
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,+,2/24/2023,13:29,D6,1.354
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,2/24/2023,13:29,H7,1.333
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,2/24/2023,13:29,H2,1.342
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,2/24/2023,13:29,H8,1.327
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,2/24/2023,13:29,H3,1.335
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,2/24/2023,13:29,H9,1.31
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,2/24/2023,13:29,H4,1.208
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,2/24/2023,13:29,H10,1.309
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,2/24/2023,13:29,H5,1.234
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,2/24/2023,13:29,H11,1.317
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,2/24/2023,13:29,H6,1.334
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,-,1/31/2023,13:59,B2,0.238
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,+,1/31/2023,13:59,B7,0.246
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,-,1/31/2023,13:59,B3,0.248
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,+,1/31/2023,13:59,B8,0.214
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,-,1/31/2023,13:59,B4,0.229
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,+,1/31/2023,13:59,B9,0.287
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,-,1/31/2023,13:59,B5,0.244
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,+,1/31/2023,13:59,B10,0.263
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,-,1/31/2023,13:59,B6,0.223
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,+,1/31/2023,13:59,B11,0.248
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,-,1/31/2023,13:59,C2,0.561
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,+,1/31/2023,13:59,C7,0.496
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,-,1/31/2023,13:59,C3,0.817
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,+,1/31/2023,13:59,C8,0.445
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,-,1/31/2023,13:59,C4,0.742
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,+,1/31/2023,13:59,C9,0.855
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,-,1/31/2023,13:59,C5,0.76
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,+,1/31/2023,13:59,C10,0.782
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,-,1/31/2023,13:59,C6,0.833
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,+,1/31/2023,13:59,C11,0.743
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,-,1/31/2023,13:59,D2,1.327
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,+,1/31/2023,13:59,D7,1.332
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,-,1/31/2023,13:59,D3,1.34
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,+,1/31/2023,13:59,D8,1.334
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,-,1/31/2023,13:59,D4,1.315
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,+,1/31/2023,13:59,D9,1.199
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,-,1/31/2023,13:59,D5,1.327
BW25113,ΔmdtK ΔacrAB,JOE7056,1.25 ng/mL,+,1/31/2023,13:59,D10,1.233
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,-,1/31/2023,13:59,D6,1.328
BW25113,ΔmdtK ΔacrAB,JOE7057,1.25 ng/mL,+,1/31/2023,13:59,D11,1.324
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,1/31/2023,13:59,H2,1.297
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,1/31/2023,13:59,H7,1.324
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,1/31/2023,13:59,H3,1.322
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,1/31/2023,13:59,H8,1.323
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,1/31/2023,13:59,H4,1.291
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,1/31/2023,13:59,H9,1.189
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,1/31/2023,13:59,H5,1.283
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,1/31/2023,13:59,H10,1.211
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,1/31/2023,13:59,H6,1.315
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,1/31/2023,13:59,H11,1.311
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,-,2/7/2023,13:59,B7,0.234
BW25113,ΔmdtK ΔacrAB,JOE7053,5 ng/mL,+,2/7/2023,13:59,B2,0.197
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,-,2/7/2023,13:59,B8,0.233
BW25113,ΔmdtK ΔacrAB,JOE7054,5 ng/mL,+,2/7/2023,13:59,B3,0.196
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,-,2/7/2023,13:59,B9,0.238
BW25113,ΔmdtK ΔacrAB,JOE7055,5 ng/mL,+,2/7/2023,13:59,B4,0.206
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,-,2/7/2023,13:59,B10,0.241
BW25113,ΔmdtK ΔacrAB,JOE7056,5 ng/mL,+,2/7/2023,13:59,B5,0.232
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,-,2/7/2023,13:59,B11,0.214
BW25113,ΔmdtK ΔacrAB,JOE7057,5 ng/mL,+,2/7/2023,13:59,B6,0.203
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,-,2/7/2023,13:59,C7,0.724
BW25113,ΔmdtK ΔacrAB,JOE7053,2.5 ng/mL,+,2/7/2023,13:59,C2,0.754
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,-,2/7/2023,13:59,C8,0.75
BW25113,ΔmdtK ΔacrAB,JOE7054,2.5 ng/mL,+,2/7/2023,13:59,C3,0.524
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,-,2/7/2023,13:59,C9,0.793
BW25113,ΔmdtK ΔacrAB,JOE7055,2.5 ng/mL,+,2/7/2023,13:59,C4,0.872
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,-,2/7/2023,13:59,C10,0.629
BW25113,ΔmdtK ΔacrAB,JOE7056,2.5 ng/mL,+,2/7/2023,13:59,C5,0.698
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,-,2/7/2023,13:59,C11,0.805
BW25113,ΔmdtK ΔacrAB,JOE7057,2.5 ng/mL,+,2/7/2023,13:59,C6,0.872
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,-,2/7/2023,13:59,D7,1.328
BW25113,ΔmdtK ΔacrAB,JOE7053,1.25 ng/mL,+,2/7/2023,13:59,D2,1.338
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,-,2/7/2023,13:59,D8,1.341
BW25113,ΔmdtK ΔacrAB,JOE7054,1.25 ng/mL,+,2/7/2023,13:59,D3,1.33
BW25113,ΔmdtK ΔacrAB,JOE7055,1.25 ng/mL,-,2/7/2023,13:59,D9,1.313
