Strain,Mutations,Number/ID,Nor Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,15:29,H3,1.161
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,15:29,H9,1.15
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,15:29,H4,1.022
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,15:29,H10,1.162
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,15:29,H5,1.039
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,15:29,H11,1.117
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,15:29,H6,1.129
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,15:59,D7,0.111
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,15:59,D2,0.107
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,15:59,D8,0.103
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,15:59,D3,0.111
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,15:59,D9,0.103
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,15:59,D4,0.114
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,15:59,D10,0.103
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,15:59,D5,0.118
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,15:59,D11,0.101
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,15:59,D6,0.103
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,15:59,E7,0.838
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,15:59,E2,0.711
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,15:59,E8,0.662
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,15:59,E3,0.737
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,15:59,E9,0.589
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,15:59,E4,0.526
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,15:59,E10,0.541
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,15:59,E5,0.528
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,15:59,E11,0.323
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,15:59,E6,0.638
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,15:59,H7,1.141
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,15:59,H2,1.129
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,15:59,H8,1.112
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,15:59,H3,1.131
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,15:59,H9,1.116
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,15:59,H4,1.006
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,15:59,H10,1.109
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,15:59,H5,1.022
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,15:59,H11,1.113
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,15:59,H6,1.105
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,15:59,D7,0.101
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,15:59,D2,0.109
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,15:59,D8,0.101
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,15:59,D3,0.104
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,15:59,D9,0.106
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,15:59,D4,0.131
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,15:59,D10,0.113
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,15:59,D5,0.141
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,15:59,D11,0.103
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,15:59,D6,0.103
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,15:59,E7,0.615
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,15:59,E2,0.763
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,15:59,E8,0.762
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,15:59,E3,0.79
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,15:59,E9,0.784
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,15:59,E4,0.599
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,15:59,E10,0.876
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,15:59,E5,0.678
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,15:59,E11,0.623
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,15:59,E6,0.743
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,15:59,H7,1.141
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,15:59,H2,1.178
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,15:59,H8,1.154
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,15:59,H3,1.175
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,15:59,H9,1.158
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,15:59,H4,1.034
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,15:59,H10,1.171
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,15:59,H5,1.047
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,15:59,H11,1.127
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,15:59,H6,1.138
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,16:29,D7,0.112
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,16:29,D2,0.107
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,16:29,D8,0.103
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,16:29,D3,0.111
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,16:29,D9,0.103
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,16:29,D4,0.114
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,16:29,D10,0.105
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,16:29,D5,0.119
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,16:29,D11,0.103
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,16:29,D6,0.105
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,16:29,E7,0.852
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,16:29,E2,0.725
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,16:29,E8,0.681
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,16:29,E3,0.751
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,16:29,E9,0.603
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,16:29,E4,0.541
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,16:29,E10,0.561
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,16:29,E5,0.55
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,16:29,E11,0.341
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,16:29,E6,0.66
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,16:29,H7,1.148
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,16:29,H2,1.136
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,16:29,H8,1.121
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,16:29,H3,1.139
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,16:29,H9,1.123
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,16:29,H4,1.016
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,16:29,H10,1.118
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,16:29,H5,1.029
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,16:29,H11,1.122
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,16:29,H6,1.11
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,16:29,D7,0.103
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,16:29,D2,0.11
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,16:29,D8,0.1
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,16:29,D3,0.105
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,16:29,D9,0.106
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,16:29,D4,0.131
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,16:29,D10,0.113
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,16:29,D5,0.14
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,16:29,D11,0.104
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,16:29,D6,0.104
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,16:29,E7,0.635
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,16:29,E2,0.785
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,16:29,E8,0.78
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,16:29,E3,0.805
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,16:29,E9,0.798
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,16:29,E4,0.605
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,16:29,E10,0.892
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,16:29,E5,0.688
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,16:29,E11,0.644
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,16:29,E6,0.765
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,16:29,H7,1.149
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,16:29,H2,1.184
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,16:29,H8,1.163
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,16:29,H3,1.183
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,16:29,H9,1.164
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,16:29,H4,1.039
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,16:29,H10,1.177
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,16:29,H5,1.052
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,16:29,H11,1.134
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,16:29,H6,1.142
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,16:59,D7,0.113
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,16:59,D2,0.108
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,16:59,D8,0.104
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,16:59,D3,0.113
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,16:59,D9,0.104
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,16:59,D4,0.114
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,16:59,D10,0.106
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,16:59,D5,0.121
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,16:59,D11,0.105
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,16:59,D6,0.108
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,16:59,E7,0.865
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,16:59,E2,0.748
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,16:59,E8,0.697
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,16:59,E3,0.775
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,16:59,E9,0.625
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,16:59,E4,0.552
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,16:59,E10,0.58
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,16:59,E5,0.559
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,16:59,E11,0.361
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,16:59,E6,0.677
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,16:59,H7,1.153
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,16:59,H2,1.143
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,16:59,H8,1.128
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,16:59,H3,1.144
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,16:59,H9,1.129
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,16:59,H4,1.022
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,16:59,H10,1.124
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,16:59,H5,1.032
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,16:59,H11,1.126
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,16:59,H6,1.114
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,16:59,D7,0.105
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,16:59,D2,0.113
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,16:59,D8,0.101
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,16:59,D3,0.105
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,16:59,D9,0.107
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,16:59,D4,0.131
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,16:59,D10,0.114
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,16:59,D5,0.137
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,16:59,D11,0.105
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,16:59,D6,0.104
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,16:59,E7,0.659
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,16:59,E2,0.809
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,16:59,E8,0.807
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,16:59,E3,0.823
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,16:59,E9,0.819
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,16:59,E4,0.617
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,16:59,E10,0.902
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,16:59,E5,0.697
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,16:59,E11,0.656
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,16:59,E6,0.78
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,16:59,H7,1.157
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,16:59,H2,1.19
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,16:59,H8,1.171
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,16:59,H3,1.193
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,16:59,H9,1.172
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,16:59,H4,1.045
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,16:59,H10,1.184
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,16:59,H5,1.057
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,16:59,H11,1.142
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,16:59,H6,1.148
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,17:29,D7,0.115
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,17:29,D2,0.109
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,17:29,D8,0.105
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,17:29,D3,0.115
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,17:29,D9,0.105
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,17:29,D4,0.116
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,17:29,D10,0.109
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,17:29,D5,0.124
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,17:29,D11,0.109
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,17:29,D6,0.112
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,17:29,E7,0.881
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,17:29,E2,0.761
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,17:29,E8,0.717
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,17:29,E3,0.789
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,17:29,E9,0.639
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,17:29,E4,0.563
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,17:29,E10,0.598
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,17:29,E5,0.568
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,17:29,E11,0.378
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,17:29,E6,0.692
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,17:29,H7,1.158
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,17:29,H2,1.151
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,17:29,H8,1.137
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,17:29,H3,1.151
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,17:29,H9,1.135
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,17:29,H4,1.022
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,17:29,H10,1.133
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,17:29,H5,1.038
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,17:29,H11,1.133
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,17:29,H6,1.119
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,17:29,D7,0.108
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,17:29,D2,0.117
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,17:29,D8,0.101
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,17:29,D3,0.106
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,17:29,D9,0.109
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,17:29,D4,0.131
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,17:29,D10,0.115
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,17:29,D5,0.137
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,17:29,D11,0.106
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,17:29,D6,0.106
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,17:29,E7,0.674
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,17:29,E2,0.826
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,17:29,E8,0.822
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,17:29,E3,0.844
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,17:29,E9,0.834
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,17:29,E4,0.624
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,17:29,E10,0.917
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,17:29,E5,0.705
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,17:29,E11,0.668
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,17:29,E6,0.798
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,17:29,H7,1.165
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,17:29,H2,1.198
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,17:29,H8,1.177
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,17:29,H3,1.201
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,17:29,H9,1.174
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,17:29,H4,1.048
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,17:29,H10,1.186
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,17:29,H5,1.059
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,17:29,H11,1.146
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,17:29,H6,1.148
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,17:59,D7,0.116
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,17:59,D2,0.11
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,17:59,D8,0.105
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,17:59,D3,0.117
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,17:59,D9,0.106
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,17:59,D4,0.117
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,17:59,D10,0.111
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,17:59,D5,0.129
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,17:59,D11,0.113
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,17:59,D6,0.117
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,17:59,E7,0.895
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,17:59,E2,0.776
BL21,Δ7,JOE7060,2.5 ng/mL,-,8/30/2022,17:59,E8,0.737
BL21,Δ7,JOE7060,2.5 ng/mL,+,8/30/2022,17:59,E3,0.808
BL21,Δ7,JOE7061,2.5 ng/mL,-,8/30/2022,17:59,E9,0.656
BL21,Δ7,JOE7061,2.5 ng/mL,+,8/30/2022,17:59,E4,0.578
BL21,Δ7,JOE7062,2.5 ng/mL,-,8/30/2022,17:59,E10,0.617
BL21,Δ7,JOE7062,2.5 ng/mL,+,8/30/2022,17:59,E5,0.577
BL21,Δ7,JOE7063,2.5 ng/mL,-,8/30/2022,17:59,E11,0.394
BL21,Δ7,JOE7063,2.5 ng/mL,+,8/30/2022,17:59,E6,0.708
BL21,Δ7,JOE7059,0 ng/mL,-,8/30/2022,17:59,H7,1.161
BL21,Δ7,JOE7059,0 ng/mL,+,8/30/2022,17:59,H2,1.153
BL21,Δ7,JOE7060,0 ng/mL,-,8/30/2022,17:59,H8,1.138
BL21,Δ7,JOE7060,0 ng/mL,+,8/30/2022,17:59,H3,1.155
BL21,Δ7,JOE7061,0 ng/mL,-,8/30/2022,17:59,H9,1.138
BL21,Δ7,JOE7061,0 ng/mL,+,8/30/2022,17:59,H4,1.025
BL21,Δ7,JOE7062,0 ng/mL,-,8/30/2022,17:59,H10,1.136
BL21,Δ7,JOE7062,0 ng/mL,+,8/30/2022,17:59,H5,1.042
BL21,Δ7,JOE7063,0 ng/mL,-,8/30/2022,17:59,H11,1.136
BL21,Δ7,JOE7063,0 ng/mL,+,8/30/2022,17:59,H6,1.123
BL21,Δ7,JOE7059,5 ng/mL,-,9/8/2022,17:59,D7,0.112
BL21,Δ7,JOE7059,5 ng/mL,+,9/8/2022,17:59,D2,0.121
BL21,Δ7,JOE7060,5 ng/mL,-,9/8/2022,17:59,D8,0.102
BL21,Δ7,JOE7060,5 ng/mL,+,9/8/2022,17:59,D3,0.106
BL21,Δ7,JOE7061,5 ng/mL,-,9/8/2022,17:59,D9,0.11
BL21,Δ7,JOE7061,5 ng/mL,+,9/8/2022,17:59,D4,0.132
BL21,Δ7,JOE7062,5 ng/mL,-,9/8/2022,17:59,D10,0.118
BL21,Δ7,JOE7062,5 ng/mL,+,9/8/2022,17:59,D5,0.138
BL21,Δ7,JOE7063,5 ng/mL,-,9/8/2022,17:59,D11,0.108
BL21,Δ7,JOE7063,5 ng/mL,+,9/8/2022,17:59,D6,0.107
BL21,Δ7,JOE7059,2.5 ng/mL,-,9/8/2022,17:59,E7,0.69
BL21,Δ7,JOE7059,2.5 ng/mL,+,9/8/2022,17:59,E2,0.844
BL21,Δ7,JOE7060,2.5 ng/mL,-,9/8/2022,17:59,E8,0.842
BL21,Δ7,JOE7060,2.5 ng/mL,+,9/8/2022,17:59,E3,0.851
BL21,Δ7,JOE7061,2.5 ng/mL,-,9/8/2022,17:59,E9,0.848
BL21,Δ7,JOE7061,2.5 ng/mL,+,9/8/2022,17:59,E4,0.638
BL21,Δ7,JOE7062,2.5 ng/mL,-,9/8/2022,17:59,E10,0.918
BL21,Δ7,JOE7062,2.5 ng/mL,+,9/8/2022,17:59,E5,0.71
BL21,Δ7,JOE7063,2.5 ng/mL,-,9/8/2022,17:59,E11,0.682
BL21,Δ7,JOE7063,2.5 ng/mL,+,9/8/2022,17:59,E6,0.813
BL21,Δ7,JOE7059,0 ng/mL,-,9/8/2022,17:59,H7,1.167
BL21,Δ7,JOE7059,0 ng/mL,+,9/8/2022,17:59,H2,1.199
BL21,Δ7,JOE7060,0 ng/mL,-,9/8/2022,17:59,H8,1.18
BL21,Δ7,JOE7060,0 ng/mL,+,9/8/2022,17:59,H3,1.202
BL21,Δ7,JOE7061,0 ng/mL,-,9/8/2022,17:59,H9,1.178
BL21,Δ7,JOE7061,0 ng/mL,+,9/8/2022,17:59,H4,1.05
BL21,Δ7,JOE7062,0 ng/mL,-,9/8/2022,17:59,H10,1.188
BL21,Δ7,JOE7062,0 ng/mL,+,9/8/2022,17:59,H5,1.062
BL21,Δ7,JOE7063,0 ng/mL,-,9/8/2022,17:59,H11,1.148
BL21,Δ7,JOE7063,0 ng/mL,+,9/8/2022,17:59,H6,1.152
BL21,Δ7,JOE7059,5 ng/mL,-,8/30/2022,18:29,D7,0.119
BL21,Δ7,JOE7059,5 ng/mL,+,8/30/2022,18:29,D2,0.111
BL21,Δ7,JOE7060,5 ng/mL,-,8/30/2022,18:29,D8,0.106
BL21,Δ7,JOE7060,5 ng/mL,+,8/30/2022,18:29,D3,0.12
BL21,Δ7,JOE7061,5 ng/mL,-,8/30/2022,18:29,D9,0.108
BL21,Δ7,JOE7061,5 ng/mL,+,8/30/2022,18:29,D4,0.12
BL21,Δ7,JOE7062,5 ng/mL,-,8/30/2022,18:29,D10,0.116
BL21,Δ7,JOE7062,5 ng/mL,+,8/30/2022,18:29,D5,0.135
BL21,Δ7,JOE7063,5 ng/mL,-,8/30/2022,18:29,D11,0.119
BL21,Δ7,JOE7063,5 ng/mL,+,8/30/2022,18:29,D6,0.124
BL21,Δ7,JOE7059,2.5 ng/mL,-,8/30/2022,18:29,E7,0.903
BL21,Δ7,JOE7059,2.5 ng/mL,+,8/30/2022,18:29,E2,0.792
