Strain,Mutations,Number/ID,Nor Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/19/2022,13:59,D5,0.229
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/19/2022,13:59,D10,0.264
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/19/2022,13:59,D5,0.229
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/19/2022,13:59,D11,0.228
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/19/2022,13:59,E2,0.623
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/19/2022,13:59,E7,0.707
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/19/2022,13:59,E3,0.718
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/19/2022,13:59,E8,0.592
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/19/2022,13:59,E4,0.88
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/19/2022,13:59,E9,0.927
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/19/2022,13:59,E5,0.792
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/19/2022,13:59,E10,0.856
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/19/2022,13:59,E6,1.022
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/19/2022,13:59,E11,0.761
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/19/2022,13:59,H2,1.335
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/19/2022,13:59,H7,1.335
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/19/2022,13:59,H3,1.336
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/19/2022,13:59,H8,1.351
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/19/2022,13:59,H4,1.306
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/19/2022,13:59,H9,1.233
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/19/2022,13:59,H5,1.325
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/19/2022,13:59,H10,1.236
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/19/2022,13:59,H6,1.337
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/19/2022,13:59,H11,1.341
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/9/2022,14:29,D7,0.219
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/9/2022,14:29,D2,0.225
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/9/2022,14:29,D8,0.241
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/9/2022,14:29,D3,0.171
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/9/2022,14:29,D9,0.204
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/9/2022,14:29,D4,0.244
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/9/2022,14:29,D10,0.199
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/9/2022,14:29,D5,0.216
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/9/2022,14:29,D10,0.199
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/9/2022,14:29,D6,0.228
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/9/2022,14:29,E7,0.82
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/9/2022,14:29,E2,0.475
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/9/2022,14:29,E8,0.835
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/9/2022,14:29,E3,0.265
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/9/2022,14:29,E9,0.37
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/9/2022,14:29,E4,0.963
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/9/2022,14:29,E10,0.365
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/9/2022,14:29,E5,1.124
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/9/2022,14:29,E11,0.621
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/9/2022,14:29,E6,1.271
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/9/2022,14:29,H7,1.367
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/9/2022,14:29,H2,1.38
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/9/2022,14:29,H8,1.359
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/9/2022,14:29,H3,1.38
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/9/2022,14:29,H9,1.323
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/9/2022,14:29,H4,1.249
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/9/2022,14:29,H10,1.357
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/9/2022,14:29,H5,1.292
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/9/2022,14:29,H11,1.375
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/9/2022,14:29,H6,1.371
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/11/2022,14:29,E11,0.172
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/11/2022,14:29,E6,0.172
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/11/2022,14:29,E10,0.163
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/11/2022,14:29,E5,0.16
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/11/2022,14:29,E9,0.168
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/11/2022,14:29,E4,0.167
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/11/2022,14:29,E8,0.157
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/11/2022,14:29,E3,0.167
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/11/2022,14:29,E8,0.157
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/11/2022,14:29,E2,0.151
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/11/2022,14:29,D11,0.231
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/11/2022,14:29,D6,0.189
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/11/2022,14:29,D10,0.242
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/11/2022,14:29,D5,0.155
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/11/2022,14:29,D9,0.2
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/11/2022,14:29,D4,0.26
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/11/2022,14:29,D8,0.248
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/11/2022,14:29,D3,0.242
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/11/2022,14:29,D7,0.268
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/11/2022,14:29,D2,0.181
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/11/2022,14:29,A11,1.336
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/11/2022,14:29,A6,1.317
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/11/2022,14:29,A10,1.34
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/11/2022,14:29,A5,1.321
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/11/2022,14:29,A9,1.324
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/11/2022,14:29,A4,1.192
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/11/2022,14:29,A8,1.324
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/11/2022,14:29,A3,1.239
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/11/2022,14:29,A7,1.327
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/11/2022,14:29,A2,1.328
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/19/2022,14:29,D2,0.188
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/19/2022,14:29,D7,0.196
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/19/2022,14:29,D3,0.192
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/19/2022,14:29,D8,0.206
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/19/2022,14:29,D4,0.198
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/19/2022,14:29,D9,0.239
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/19/2022,14:29,D5,0.215
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/19/2022,14:29,D10,0.254
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/19/2022,14:29,D5,0.215
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/19/2022,14:29,D11,0.214
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/19/2022,14:29,E2,0.632
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/19/2022,14:29,E7,0.712
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/19/2022,14:29,E3,0.724
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/19/2022,14:29,E8,0.592
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/19/2022,14:29,E4,0.883
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/19/2022,14:29,E9,0.933
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/19/2022,14:29,E5,0.796
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/19/2022,14:29,E10,0.862
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/19/2022,14:29,E6,1.035
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/19/2022,14:29,E11,0.782
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/19/2022,14:29,H2,1.335
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/19/2022,14:29,H7,1.336
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/19/2022,14:29,H3,1.339
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/19/2022,14:29,H8,1.355
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/19/2022,14:29,H4,1.31
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/19/2022,14:29,H9,1.235
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/19/2022,14:29,H5,1.328
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/19/2022,14:29,H10,1.238
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/19/2022,14:29,H6,1.339
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/19/2022,14:29,H11,1.345
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/9/2022,14:59,D7,0.208
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/9/2022,14:59,D2,0.217
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/9/2022,14:59,D8,0.23
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/9/2022,14:59,D3,0.165
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/9/2022,14:59,D9,0.196
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/9/2022,14:59,D4,0.235
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/9/2022,14:59,D10,0.189
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/9/2022,14:59,D5,0.208
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/9/2022,14:59,D10,0.189
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/9/2022,14:59,D6,0.221
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/9/2022,14:59,E7,0.821
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/9/2022,14:59,E2,0.465
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/9/2022,14:59,E8,0.847
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/9/2022,14:59,E3,0.256
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/9/2022,14:59,E9,0.36
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/9/2022,14:59,E4,0.976
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/9/2022,14:59,E10,0.35
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/9/2022,14:59,E5,1.121
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/9/2022,14:59,E11,0.627
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/9/2022,14:59,E6,1.27
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/9/2022,14:59,H7,1.367
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/9/2022,14:59,H2,1.381
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/9/2022,14:59,H8,1.36
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/9/2022,14:59,H3,1.382
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/9/2022,14:59,H9,1.324
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/9/2022,14:59,H4,1.248
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/9/2022,14:59,H10,1.357
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/9/2022,14:59,H5,1.293
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/9/2022,14:59,H11,1.38
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/9/2022,14:59,H6,1.372
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/11/2022,14:59,E11,0.166
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/11/2022,14:59,E6,0.166
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/11/2022,14:59,E10,0.16
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/11/2022,14:59,E5,0.156
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/11/2022,14:59,E9,0.16
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/11/2022,14:59,E4,0.161
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/11/2022,14:59,E8,0.152
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/11/2022,14:59,E3,0.161
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/11/2022,14:59,E8,0.152
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/11/2022,14:59,E2,0.147
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/11/2022,14:59,D11,0.226
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/11/2022,14:59,D6,0.182
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/11/2022,14:59,D10,0.244
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/11/2022,14:59,D5,0.151
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/11/2022,14:59,D9,0.197
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/11/2022,14:59,D4,0.25
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/11/2022,14:59,D8,0.244
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/11/2022,14:59,D3,0.236
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/11/2022,14:59,D7,0.265
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/11/2022,14:59,D2,0.177
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/11/2022,14:59,A11,1.341
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/11/2022,14:59,A6,1.321
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/11/2022,14:59,A10,1.344
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/11/2022,14:59,A5,1.323
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/11/2022,14:59,A9,1.328
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/11/2022,14:59,A4,1.191
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/11/2022,14:59,A8,1.328
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/11/2022,14:59,A3,1.238
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/11/2022,14:59,A7,1.331
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/11/2022,14:59,A2,1.332
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/19/2022,14:59,D2,0.178
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/19/2022,14:59,D7,0.188
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/19/2022,14:59,D3,0.18
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/19/2022,14:59,D8,0.198
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/19/2022,14:59,D4,0.189
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/19/2022,14:59,D9,0.225
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/19/2022,14:59,D5,0.198
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/19/2022,14:59,D10,0.246
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/19/2022,14:59,D5,0.198
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/19/2022,14:59,D11,0.208
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/19/2022,14:59,E2,0.634
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/19/2022,14:59,E7,0.725
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/19/2022,14:59,E3,0.735
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/19/2022,14:59,E8,0.588
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/19/2022,14:59,E4,0.893
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/19/2022,14:59,E9,0.949
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/19/2022,14:59,E5,0.801
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/19/2022,14:59,E10,0.874
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/19/2022,14:59,E6,1.046
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/19/2022,14:59,E11,0.787
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/19/2022,14:59,H2,1.337
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/19/2022,14:59,H7,1.335
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/19/2022,14:59,H3,1.341
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/19/2022,14:59,H8,1.356
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/19/2022,14:59,H4,1.307
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/19/2022,14:59,H9,1.237
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/19/2022,14:59,H5,1.325
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/19/2022,14:59,H10,1.24
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/19/2022,14:59,H6,1.34
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/19/2022,14:59,H11,1.347
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/9/2022,15:29,D7,0.198
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/9/2022,15:29,D2,0.208
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/9/2022,15:29,D8,0.222
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/9/2022,15:29,D3,0.159
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/9/2022,15:29,D9,0.188
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/9/2022,15:29,D4,0.227
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/9/2022,15:29,D10,0.183
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/9/2022,15:29,D5,0.201
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/9/2022,15:29,D10,0.183
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/9/2022,15:29,D6,0.208
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/9/2022,15:29,E7,0.829
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/9/2022,15:29,E2,0.465
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/9/2022,15:29,E8,0.862
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/9/2022,15:29,E3,0.248
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/9/2022,15:29,E9,0.346
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/9/2022,15:29,E4,0.985
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/9/2022,15:29,E10,0.343
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/9/2022,15:29,E5,1.123
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/9/2022,15:29,E11,0.633
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/9/2022,15:29,E6,1.272
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/9/2022,15:29,H7,1.369
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/9/2022,15:29,H2,1.38
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/9/2022,15:29,H8,1.36
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/9/2022,15:29,H3,1.383
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,-,8/9/2022,15:29,H9,1.321
BW25113,ΔmdtK ΔacrAB,JOE7055,0 ng/mL,+,8/9/2022,15:29,H4,1.248
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,-,8/9/2022,15:29,H10,1.356
BW25113,ΔmdtK ΔacrAB,JOE7056,0 ng/mL,+,8/9/2022,15:29,H5,1.293
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,-,8/9/2022,15:29,H11,1.38
BW25113,ΔmdtK ΔacrAB,JOE7057,0 ng/mL,+,8/9/2022,15:29,H6,1.372
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,-,8/11/2022,15:29,E11,0.16
BW25113,ΔmdtK ΔacrAB,JOE7053,20 ng/mL,+,8/11/2022,15:29,E6,0.164
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,-,8/11/2022,15:29,E10,0.153
BW25113,ΔmdtK ΔacrAB,JOE7054,20 ng/mL,+,8/11/2022,15:29,E5,0.152
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,-,8/11/2022,15:29,E9,0.156
BW25113,ΔmdtK ΔacrAB,JOE7055,20 ng/mL,+,8/11/2022,15:29,E4,0.156
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,-,8/11/2022,15:29,E8,0.148
BW25113,ΔmdtK ΔacrAB,JOE7056,20 ng/mL,+,8/11/2022,15:29,E3,0.157
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,-,8/11/2022,15:29,E8,0.148
BW25113,ΔmdtK ΔacrAB,JOE7057,20 ng/mL,+,8/11/2022,15:29,E2,0.143
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,-,8/11/2022,15:29,D11,0.223
BW25113,ΔmdtK ΔacrAB,JOE7053,10 ng/mL,+,8/11/2022,15:29,D6,0.176
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,-,8/11/2022,15:29,D10,0.241
BW25113,ΔmdtK ΔacrAB,JOE7054,10 ng/mL,+,8/11/2022,15:29,D5,0.149
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,-,8/11/2022,15:29,D9,0.195
BW25113,ΔmdtK ΔacrAB,JOE7055,10 ng/mL,+,8/11/2022,15:29,D4,0.245
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,-,8/11/2022,15:29,D8,0.241
BW25113,ΔmdtK ΔacrAB,JOE7056,10 ng/mL,+,8/11/2022,15:29,D3,0.226
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,-,8/11/2022,15:29,D7,0.254
BW25113,ΔmdtK ΔacrAB,JOE7057,10 ng/mL,+,8/11/2022,15:29,D2,0.172
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,-,8/11/2022,15:29,A11,1.347
BW25113,ΔmdtK ΔacrAB,JOE7053,0 ng/mL,+,8/11/2022,15:29,A6,1.325
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,-,8/11/2022,15:29,A10,1.349
BW25113,ΔmdtK ΔacrAB,JOE7054,0 ng/mL,+,8/11/2022,15:29,A5,1.326
