Strain,Mutations,Number/ID,Nor Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BL21,Δ7,JOE7199,5 ng/mL,-,4/11/2023,13:59,C9,0.106
BL21,Δ7,JOE7199,5 ng/mL,+,4/11/2023,13:59,C4,0.108
BL21,Δ7,JOE7200,5 ng/mL,-,4/11/2023,13:59,C10,0.109
BL21,Δ7,JOE7200,5 ng/mL,+,4/11/2023,13:59,C5,0.105
BL21,Δ7,JOE7201,5 ng/mL,-,4/11/2023,13:59,C11,0.109
BL21,Δ7,JOE7201,5 ng/mL,+,4/11/2023,13:59,C6,0.1
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/11/2023,13:59,D7,0.635
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/11/2023,13:59,D2,0.569
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/11/2023,13:59,D8,0.596
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/11/2023,13:59,D3,0.468
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/11/2023,13:59,D9,0.359
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/11/2023,13:59,D4,0.376
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/11/2023,13:59,D10,0.281
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/11/2023,13:59,D5,0.108
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/11/2023,13:59,D11,0.335
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/11/2023,13:59,D6,0.11
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/11/2023,13:59,E7,1.062
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/11/2023,13:59,E2,1.023
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/11/2023,13:59,E8,1.05
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/11/2023,13:59,E3,0.964
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/11/2023,13:59,E9,1.018
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/11/2023,13:59,E4,0.998
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/11/2023,13:59,E10,0.765
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/11/2023,13:59,E5,0.344
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/11/2023,13:59,E11,0.8
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/11/2023,13:59,E6,0.69
BL21,Δ7,JOE7060,0 ng/mL,-,4/11/2023,13:59,H7,1.121
BL21,Δ7,JOE7060,0 ng/mL,+,4/11/2023,13:59,H2,1.124
BL21,Δ7,JOE7061,0 ng/mL,-,4/11/2023,13:59,H8,1.118
BL21,Δ7,JOE7061,0 ng/mL,+,4/11/2023,13:59,H3,1.044
BL21,Δ7,JOE7199,0 ng/mL,-,4/11/2023,13:59,H9,0.987
BL21,Δ7,JOE7199,0 ng/mL,+,4/11/2023,13:59,H4,1.095
BL21,Δ7,JOE7200,0 ng/mL,-,4/11/2023,13:59,H10,0.88
BL21,Δ7,JOE7200,0 ng/mL,+,4/11/2023,13:59,H5,0.852
BL21,Δ7,JOE7201,0 ng/mL,-,4/11/2023,13:59,H11,0.963
BL21,Δ7,JOE7201,0 ng/mL,+,4/11/2023,13:59,H6,0.996
BL21,Δ7,JOE7060,5 ng/mL,-,4/13/2023,13:59,C7,0.107
BL21,Δ7,JOE7060,5 ng/mL,+,4/13/2023,13:59,C2,0.106
BL21,Δ7,JOE7061,5 ng/mL,-,4/13/2023,13:59,C8,0.104
BL21,Δ7,JOE7061,5 ng/mL,+,4/13/2023,13:59,C3,0.107
BL21,Δ7,JOE7199,5 ng/mL,-,4/13/2023,13:59,C9,0.102
BL21,Δ7,JOE7199,5 ng/mL,+,4/13/2023,13:59,C4,0.101
BL21,Δ7,JOE7200,5 ng/mL,-,4/13/2023,13:59,C10,0.107
BL21,Δ7,JOE7200,5 ng/mL,+,4/13/2023,13:59,C5,0.107
BL21,Δ7,JOE7201,5 ng/mL,-,4/13/2023,13:59,C11,0.1
BL21,Δ7,JOE7201,5 ng/mL,+,4/13/2023,13:59,C6,0.1
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/13/2023,13:59,D7,0.579
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/13/2023,13:59,D2,0.364
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/13/2023,13:59,D8,0.381
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/13/2023,13:59,D3,0.468
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/13/2023,13:59,D9,0.194
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/13/2023,13:59,D4,0.171
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/13/2023,13:59,D10,0.313
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/13/2023,13:59,D5,0.296
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/13/2023,13:59,D11,0.138
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/13/2023,13:59,D6,0.154
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/13/2023,13:59,E7,1.031
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/13/2023,13:59,E2,0.927
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/13/2023,13:59,E8,0.993
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/13/2023,13:59,E3,0.971
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/13/2023,13:59,E9,0.822
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/13/2023,13:59,E4,0.806
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/13/2023,13:59,E10,0.906
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/13/2023,13:59,E5,0.913
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/13/2023,13:59,E11,0.575
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/13/2023,13:59,E6,0.622
BL21,Δ7,JOE7060,0 ng/mL,-,4/13/2023,13:59,H7,1.081
BL21,Δ7,JOE7060,0 ng/mL,+,4/13/2023,13:59,H2,1.039
BL21,Δ7,JOE7061,0 ng/mL,-,4/13/2023,13:59,H8,1.06
BL21,Δ7,JOE7061,0 ng/mL,+,4/13/2023,13:59,H3,1.057
BL21,Δ7,JOE7199,0 ng/mL,-,4/13/2023,13:59,H9,0.995
BL21,Δ7,JOE7199,0 ng/mL,+,4/13/2023,13:59,H4,0.951
BL21,Δ7,JOE7200,0 ng/mL,-,4/13/2023,13:59,H10,1.043
BL21,Δ7,JOE7200,0 ng/mL,+,4/13/2023,13:59,H5,1.014
BL21,Δ7,JOE7201,0 ng/mL,-,4/13/2023,13:59,H11,0.759
BL21,Δ7,JOE7201,0 ng/mL,+,4/13/2023,13:59,H6,0.728
BL21,Δ7,JOE7060,5 ng/mL,-,4/26/2023,13:59,C7,0.111
BL21,Δ7,JOE7060,5 ng/mL,+,4/26/2023,13:59,C2,0.109
BL21,Δ7,JOE7061,5 ng/mL,-,4/26/2023,13:59,C8,0.11
BL21,Δ7,JOE7061,5 ng/mL,+,4/26/2023,13:59,C3,0.108
BL21,Δ7,JOE7199,5 ng/mL,-,4/26/2023,13:59,C9,0.103
BL21,Δ7,JOE7199,5 ng/mL,+,4/26/2023,13:59,C4,0.104
BL21,Δ7,JOE7200,5 ng/mL,-,4/26/2023,13:59,C10,0.112
BL21,Δ7,JOE7200,5 ng/mL,+,4/26/2023,13:59,C5,0.107
BL21,Δ7,JOE7201,5 ng/mL,-,4/26/2023,13:59,C11,0.103
BL21,Δ7,JOE7201,5 ng/mL,+,4/26/2023,13:59,C6,0.107
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/26/2023,13:59,D7,0.59
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/26/2023,13:59,D2,0.553
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/26/2023,13:59,D8,0.519
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/26/2023,13:59,D3,0.488
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/26/2023,13:59,D9,0.266
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/26/2023,13:59,D4,0.266
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/26/2023,13:59,D10,0.298
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/26/2023,13:59,D5,0.311
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/26/2023,13:59,D11,0.281
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/26/2023,13:59,D6,0.284
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/26/2023,13:59,E7,1.087
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/26/2023,13:59,E2,1.01
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/26/2023,13:59,E8,1.077
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/26/2023,13:59,E3,1.031
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/26/2023,13:59,E9,1.023
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/26/2023,13:59,E4,0.997
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/26/2023,13:59,E10,0.892
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/26/2023,13:59,E5,0.888
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/26/2023,13:59,E11,0.786
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/26/2023,13:59,E6,0.772
BL21,Δ7,JOE7060,0 ng/mL,-,4/26/2023,13:59,H7,1.139
BL21,Δ7,JOE7060,0 ng/mL,+,4/26/2023,13:59,H2,1.126
BL21,Δ7,JOE7061,0 ng/mL,-,4/26/2023,13:59,H8,1.137
BL21,Δ7,JOE7061,0 ng/mL,+,4/26/2023,13:59,H3,1.13
BL21,Δ7,JOE7199,0 ng/mL,-,4/26/2023,13:59,H9,1.125
BL21,Δ7,JOE7199,0 ng/mL,+,4/26/2023,13:59,H4,1.105
BL21,Δ7,JOE7200,0 ng/mL,-,4/26/2023,13:59,H10,1.027
BL21,Δ7,JOE7200,0 ng/mL,+,4/26/2023,13:59,H5,1.005
BL21,Δ7,JOE7201,0 ng/mL,-,4/26/2023,13:59,H11,0.976
BL21,Δ7,JOE7201,0 ng/mL,+,4/26/2023,13:59,H6,0.947
BL21,Δ7,JOE7060,5 ng/mL,-,4/11/2023,14:29,C7,0.11
BL21,Δ7,JOE7060,5 ng/mL,+,4/11/2023,14:29,C2,0.113
BL21,Δ7,JOE7061,5 ng/mL,-,4/11/2023,14:29,C8,0.108
BL21,Δ7,JOE7061,5 ng/mL,+,4/11/2023,14:29,C3,0.109
BL21,Δ7,JOE7199,5 ng/mL,-,4/11/2023,14:29,C9,0.107
BL21,Δ7,JOE7199,5 ng/mL,+,4/11/2023,14:29,C4,0.108
BL21,Δ7,JOE7200,5 ng/mL,-,4/11/2023,14:29,C10,0.11
BL21,Δ7,JOE7200,5 ng/mL,+,4/11/2023,14:29,C5,0.105
BL21,Δ7,JOE7201,5 ng/mL,-,4/11/2023,14:29,C11,0.109
BL21,Δ7,JOE7201,5 ng/mL,+,4/11/2023,14:29,C6,0.1
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/11/2023,14:29,D7,0.659
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/11/2023,14:29,D2,0.599
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/11/2023,14:29,D8,0.627
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/11/2023,14:29,D3,0.495
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/11/2023,14:29,D9,0.39
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/11/2023,14:29,D4,0.402
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/11/2023,14:29,D10,0.277
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/11/2023,14:29,D5,0.108
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/11/2023,14:29,D11,0.343
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/11/2023,14:29,D6,0.111
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/11/2023,14:29,E7,1.082
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/11/2023,14:29,E2,1.042
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/11/2023,14:29,E8,1.07
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/11/2023,14:29,E3,0.976
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/11/2023,14:29,E9,1.039
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/11/2023,14:29,E4,1.017
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/11/2023,14:29,E10,0.773
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/11/2023,14:29,E5,0.395
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/11/2023,14:29,E11,0.815
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/11/2023,14:29,E6,0.757
BL21,Δ7,JOE7060,0 ng/mL,-,4/11/2023,14:29,H7,1.134
BL21,Δ7,JOE7060,0 ng/mL,+,4/11/2023,14:29,H2,1.141
BL21,Δ7,JOE7061,0 ng/mL,-,4/11/2023,14:29,H8,1.132
BL21,Δ7,JOE7061,0 ng/mL,+,4/11/2023,14:29,H3,1.055
BL21,Δ7,JOE7199,0 ng/mL,-,4/11/2023,14:29,H9,0.997
BL21,Δ7,JOE7199,0 ng/mL,+,4/11/2023,14:29,H4,1.108
BL21,Δ7,JOE7200,0 ng/mL,-,4/11/2023,14:29,H10,0.886
BL21,Δ7,JOE7200,0 ng/mL,+,4/11/2023,14:29,H5,0.887
BL21,Δ7,JOE7201,0 ng/mL,-,4/11/2023,14:29,H11,0.97
BL21,Δ7,JOE7201,0 ng/mL,+,4/11/2023,14:29,H6,1.02
BL21,Δ7,JOE7060,5 ng/mL,-,4/13/2023,14:29,C7,0.107
BL21,Δ7,JOE7060,5 ng/mL,+,4/13/2023,14:29,C2,0.106
BL21,Δ7,JOE7061,5 ng/mL,-,4/13/2023,14:29,C8,0.104
BL21,Δ7,JOE7061,5 ng/mL,+,4/13/2023,14:29,C3,0.107
BL21,Δ7,JOE7199,5 ng/mL,-,4/13/2023,14:29,C9,0.102
BL21,Δ7,JOE7199,5 ng/mL,+,4/13/2023,14:29,C4,0.101
BL21,Δ7,JOE7200,5 ng/mL,-,4/13/2023,14:29,C10,0.108
BL21,Δ7,JOE7200,5 ng/mL,+,4/13/2023,14:29,C5,0.107
BL21,Δ7,JOE7201,5 ng/mL,-,4/13/2023,14:29,C11,0.1
BL21,Δ7,JOE7201,5 ng/mL,+,4/13/2023,14:29,C6,0.1
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/13/2023,14:29,D7,0.61
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/13/2023,14:29,D2,0.393
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/13/2023,14:29,D8,0.419
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/13/2023,14:29,D3,0.494
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/13/2023,14:29,D9,0.202
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/13/2023,14:29,D4,0.177
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/13/2023,14:29,D10,0.316
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/13/2023,14:29,D5,0.308
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/13/2023,14:29,D11,0.141
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/13/2023,14:29,D6,0.16
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/13/2023,14:29,E7,1.045
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/13/2023,14:29,E2,0.962
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/13/2023,14:29,E8,1.016
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/13/2023,14:29,E3,0.976
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/13/2023,14:29,E9,0.843
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/13/2023,14:29,E4,0.823
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/13/2023,14:29,E10,0.929
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/13/2023,14:29,E5,0.933
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/13/2023,14:29,E11,0.612
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/13/2023,14:29,E6,0.67
BL21,Δ7,JOE7060,0 ng/mL,-,4/13/2023,14:29,H7,1.095
BL21,Δ7,JOE7060,0 ng/mL,+,4/13/2023,14:29,H2,1.053
BL21,Δ7,JOE7061,0 ng/mL,-,4/13/2023,14:29,H8,1.076
BL21,Δ7,JOE7061,0 ng/mL,+,4/13/2023,14:29,H3,1.069
BL21,Δ7,JOE7199,0 ng/mL,-,4/13/2023,14:29,H9,1.002
BL21,Δ7,JOE7199,0 ng/mL,+,4/13/2023,14:29,H4,0.959
BL21,Δ7,JOE7200,0 ng/mL,-,4/13/2023,14:29,H10,1.054
BL21,Δ7,JOE7200,0 ng/mL,+,4/13/2023,14:29,H5,1.023
BL21,Δ7,JOE7201,0 ng/mL,-,4/13/2023,14:29,H11,0.768
BL21,Δ7,JOE7201,0 ng/mL,+,4/13/2023,14:29,H6,0.738
BL21,Δ7,JOE7060,5 ng/mL,-,4/26/2023,14:29,C7,0.112
BL21,Δ7,JOE7060,5 ng/mL,+,4/26/2023,14:29,C2,0.11
BL21,Δ7,JOE7061,5 ng/mL,-,4/26/2023,14:29,C8,0.11
BL21,Δ7,JOE7061,5 ng/mL,+,4/26/2023,14:29,C3,0.109
BL21,Δ7,JOE7199,5 ng/mL,-,4/26/2023,14:29,C9,0.104
BL21,Δ7,JOE7199,5 ng/mL,+,4/26/2023,14:29,C4,0.104
BL21,Δ7,JOE7200,5 ng/mL,-,4/26/2023,14:29,C10,0.114
BL21,Δ7,JOE7200,5 ng/mL,+,4/26/2023,14:29,C5,0.108
BL21,Δ7,JOE7201,5 ng/mL,-,4/26/2023,14:29,C11,0.104
BL21,Δ7,JOE7201,5 ng/mL,+,4/26/2023,14:29,C6,0.108
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/26/2023,14:29,D7,0.609
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/26/2023,14:29,D2,0.568
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/26/2023,14:29,D8,0.555
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/26/2023,14:29,D3,0.522
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/26/2023,14:29,D9,0.284
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/26/2023,14:29,D4,0.291
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/26/2023,14:29,D10,0.305
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/26/2023,14:29,D5,0.309
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/26/2023,14:29,D11,0.3
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/26/2023,14:29,D6,0.293
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/26/2023,14:29,E7,1.096
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/26/2023,14:29,E2,1.021
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/26/2023,14:29,E8,1.086
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/26/2023,14:29,E3,1.046
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/26/2023,14:29,E9,1.038
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/26/2023,14:29,E4,1.015
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/26/2023,14:29,E10,0.909
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/26/2023,14:29,E5,0.911
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/26/2023,14:29,E11,0.799
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/26/2023,14:29,E6,0.787
BL21,Δ7,JOE7060,0 ng/mL,-,4/26/2023,14:29,H7,1.15
BL21,Δ7,JOE7060,0 ng/mL,+,4/26/2023,14:29,H2,1.133
BL21,Δ7,JOE7061,0 ng/mL,-,4/26/2023,14:29,H8,1.147
BL21,Δ7,JOE7061,0 ng/mL,+,4/26/2023,14:29,H3,1.136
BL21,Δ7,JOE7199,0 ng/mL,-,4/26/2023,14:29,H9,1.135
BL21,Δ7,JOE7199,0 ng/mL,+,4/26/2023,14:29,H4,1.116
BL21,Δ7,JOE7200,0 ng/mL,-,4/26/2023,14:29,H10,1.036
BL21,Δ7,JOE7200,0 ng/mL,+,4/26/2023,14:29,H5,1.012
BL21,Δ7,JOE7201,0 ng/mL,-,4/26/2023,14:29,H11,0.982
BL21,Δ7,JOE7201,0 ng/mL,+,4/26/2023,14:29,H6,0.954
BL21,Δ7,JOE7060,5 ng/mL,-,4/11/2023,14:59,C7,0.11
BL21,Δ7,JOE7060,5 ng/mL,+,4/11/2023,14:59,C2,0.113
BL21,Δ7,JOE7061,5 ng/mL,-,4/11/2023,14:59,C8,0.109
BL21,Δ7,JOE7061,5 ng/mL,+,4/11/2023,14:59,C3,0.109
BL21,Δ7,JOE7199,5 ng/mL,-,4/11/2023,14:59,C9,0.107
BL21,Δ7,JOE7199,5 ng/mL,+,4/11/2023,14:59,C4,0.109
BL21,Δ7,JOE7200,5 ng/mL,-,4/11/2023,14:59,C10,0.111
BL21,Δ7,JOE7200,5 ng/mL,+,4/11/2023,14:59,C5,0.105
BL21,Δ7,JOE7201,5 ng/mL,-,4/11/2023,14:59,C11,0.109
BL21,Δ7,JOE7201,5 ng/mL,+,4/11/2023,14:59,C6,0.1
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/11/2023,14:59,D7,0.686
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/11/2023,14:59,D2,0.618
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/11/2023,14:59,D8,0.65
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/11/2023,14:59,D3,0.517
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/11/2023,14:59,D9,0.415
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/11/2023,14:59,D4,0.433
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/11/2023,14:59,D10,0.269
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/11/2023,14:59,D5,0.108
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/11/2023,14:59,D11,0.353
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/11/2023,14:59,D6,0.112
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/11/2023,14:59,E7,1.096
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/11/2023,14:59,E2,1.059
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/11/2023,14:59,E8,1.081
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/11/2023,14:59,E3,0.987
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/11/2023,14:59,E9,1.053
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/11/2023,14:59,E4,1.033
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/11/2023,14:59,E10,0.783
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/11/2023,14:59,E5,0.457
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/11/2023,14:59,E11,0.827
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/11/2023,14:59,E6,0.811
BL21,Δ7,JOE7060,0 ng/mL,-,4/11/2023,14:59,H7,1.146
BL21,Δ7,JOE7060,0 ng/mL,+,4/11/2023,14:59,H2,1.152
BL21,Δ7,JOE7061,0 ng/mL,-,4/11/2023,14:59,H8,1.142
BL21,Δ7,JOE7061,0 ng/mL,+,4/11/2023,14:59,H3,1.066
BL21,Δ7,JOE7199,0 ng/mL,-,4/11/2023,14:59,H9,1.007
BL21,Δ7,JOE7199,0 ng/mL,+,4/11/2023,14:59,H4,1.12
BL21,Δ7,JOE7200,0 ng/mL,-,4/11/2023,14:59,H10,0.89
BL21,Δ7,JOE7200,0 ng/mL,+,4/11/2023,14:59,H5,0.924
BL21,Δ7,JOE7201,0 ng/mL,-,4/11/2023,14:59,H11,0.977
BL21,Δ7,JOE7201,0 ng/mL,+,4/11/2023,14:59,H6,1.04
BL21,Δ7,JOE7060,5 ng/mL,-,4/13/2023,14:59,C7,0.107
BL21,Δ7,JOE7060,5 ng/mL,+,4/13/2023,14:59,C2,0.106
BL21,Δ7,JOE7061,5 ng/mL,-,4/13/2023,14:59,C8,0.105
BL21,Δ7,JOE7061,5 ng/mL,+,4/13/2023,14:59,C3,0.107
BL21,Δ7,JOE7199,5 ng/mL,-,4/13/2023,14:59,C9,0.102
BL21,Δ7,JOE7199,5 ng/mL,+,4/13/2023,14:59,C4,0.101
BL21,Δ7,JOE7200,5 ng/mL,-,4/13/2023,14:59,C10,0.108
BL21,Δ7,JOE7200,5 ng/mL,+,4/13/2023,14:59,C5,0.108
BL21,Δ7,JOE7201,5 ng/mL,-,4/13/2023,14:59,C11,0.1
BL21,Δ7,JOE7201,5 ng/mL,+,4/13/2023,14:59,C6,0.1
BL21,Δ7,JOE7060,2.5 ng/mL,-,4/13/2023,14:59,D7,0.635
BL21,Δ7,JOE7060,2.5 ng/mL,+,4/13/2023,14:59,D2,0.428
BL21,Δ7,JOE7061,2.5 ng/mL,-,4/13/2023,14:59,D8,0.456
BL21,Δ7,JOE7061,2.5 ng/mL,+,4/13/2023,14:59,D3,0.537
BL21,Δ7,JOE7199,2.5 ng/mL,-,4/13/2023,14:59,D9,0.212
BL21,Δ7,JOE7199,2.5 ng/mL,+,4/13/2023,14:59,D4,0.186
BL21,Δ7,JOE7200,2.5 ng/mL,-,4/13/2023,14:59,D10,0.324
BL21,Δ7,JOE7200,2.5 ng/mL,+,4/13/2023,14:59,D5,0.319
BL21,Δ7,JOE7201,2.5 ng/mL,-,4/13/2023,14:59,D11,0.145
BL21,Δ7,JOE7201,2.5 ng/mL,+,4/13/2023,14:59,D6,0.17
BL21,Δ7,JOE7060,1.25 ng/mL,-,4/13/2023,14:59,E7,1.059
BL21,Δ7,JOE7060,1.25 ng/mL,+,4/13/2023,14:59,E2,0.983
BL21,Δ7,JOE7061,1.25 ng/mL,-,4/13/2023,14:59,E8,1.032
BL21,Δ7,JOE7061,1.25 ng/mL,+,4/13/2023,14:59,E3,0.986
BL21,Δ7,JOE7199,1.25 ng/mL,-,4/13/2023,14:59,E9,0.861
BL21,Δ7,JOE7199,1.25 ng/mL,+,4/13/2023,14:59,E4,0.826
BL21,Δ7,JOE7200,1.25 ng/mL,-,4/13/2023,14:59,E10,0.951
BL21,Δ7,JOE7200,1.25 ng/mL,+,4/13/2023,14:59,E5,0.958
BL21,Δ7,JOE7201,1.25 ng/mL,-,4/13/2023,14:59,E11,0.66
BL21,Δ7,JOE7201,1.25 ng/mL,+,4/13/2023,14:59,E6,0.695
BL21,Δ7,JOE7060,0 ng/mL,-,4/13/2023,14:59,H7,1.107
BL21,Δ7,JOE7060,0 ng/mL,+,4/13/2023,14:59,H2,1.069
BL21,Δ7,JOE7061,0 ng/mL,-,4/13/2023,14:59,H8,1.089
BL21,Δ7,JOE7061,0 ng/mL,+,4/13/2023,14:59,H3,1.081
BL21,Δ7,JOE7199,0 ng/mL,-,4/13/2023,14:59,H9,1.012
BL21,Δ7,JOE7199,0 ng/mL,+,4/13/2023,14:59,H4,0.969
BL21,Δ7,JOE7200,0 ng/mL,-,4/13/2023,14:59,H10,1.067
BL21,Δ7,JOE7200,0 ng/mL,+,4/13/2023,14:59,H5,1.034
BL21,Δ7,JOE7201,0 ng/mL,-,4/13/2023,14:59,H11,0.777
BL21,Δ7,JOE7201,0 ng/mL,+,4/13/2023,14:59,H6,0.744
BL21,Δ7,JOE7060,5 ng/mL,-,4/26/2023,14:59,C7,0.114
