Strain,Mutations,Number/ID,Tet Conc.,IPTG,Date Recorded,Time,Well Number,Well Reading
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,12:59,F3,0.178
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,13:29,F3,0.183
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,13:59,F3,0.191
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,14:29,F3,0.199
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,14:59,F3,0.207
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,15:29,F3,0.214
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,15:59,F3,0.223
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,16:29,F3,0.233
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,16:59,F3,0.245
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,17:29,F3,0.259
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,17:59,F3,0.266
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,18:29,F3,0.278
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,18:59,F3,0.283
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,19:29,F3,0.293
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,19:59,F3,0.303
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,20:29,F3,0.309
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,20:59,F3,0.313
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,21:29,F3,0.321
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,21:59,F3,0.329
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,22:29,F3,0.343
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,22:59,F3,0.36
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,23:29,F3,0.379
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,+,6/23/2022,23:59,F3,0.4
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,0:00,F4,0.099
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,0:29,F4,0.1
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,0:59,F4,0.102
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,1:29,F4,0.104
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,1:59,F4,0.105
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,2:29,F4,0.106
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,2:59,F4,0.108
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,3:29,F4,0.11
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,3:59,F4,0.112
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,4:29,F4,0.114
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,4:59,F4,0.116
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,5:29,F4,0.119
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,5:59,F4,0.121
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,6:29,F4,0.125
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,6:59,F4,0.128
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,7:29,F4,0.131
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,7:59,F4,0.134
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,8:29,F4,0.139
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,8:59,F4,0.143
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,9:29,F4,0.147
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,9:59,F4,0.152
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,10:29,F4,0.156
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,10:59,F4,0.161
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,11:29,F4,0.167
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,11:59,F4,0.173
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,12:29,F4,0.18
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,12:59,F4,0.188
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,13:29,F4,0.195
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,13:59,F4,0.207
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,14:29,F4,0.216
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,14:59,F4,0.229
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,15:29,F4,0.239
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,15:59,F4,0.251
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,16:29,F4,0.264
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,16:59,F4,0.277
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,17:29,F4,0.287
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,17:59,F4,0.29
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,18:29,F4,0.298
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,18:59,F4,0.301
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,19:29,F4,0.305
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,19:59,F4,0.312
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,20:29,F4,0.31
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,20:59,F4,0.32
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,21:29,F4,0.318
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,21:59,F4,0.313
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,22:29,F4,0.322
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,22:59,F4,0.322
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,23:29,F4,0.329
BW25113,ΔacrAB ΔmdtK,JOE7055,78 ng/mL,+,6/23/2022,23:59,F4,0.335
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,0:00,F5,0.099
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,0:29,F5,0.1
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,0:59,F5,0.1
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,1:29,F5,0.102
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,1:59,F5,0.103
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,2:29,F5,0.104
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,2:59,F5,0.105
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,3:29,F5,0.107
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,3:59,F5,0.109
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,4:29,F5,0.111
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,4:59,F5,0.113
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,5:29,F5,0.115
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,5:59,F5,0.118
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,6:29,F5,0.12
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,6:59,F5,0.124
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,7:29,F5,0.126
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,7:59,F5,0.13
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,8:29,F5,0.133
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,8:59,F5,0.138
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,9:29,F5,0.141
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,9:59,F5,0.145
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,10:29,F5,0.15
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,10:59,F5,0.155
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,11:29,F5,0.162
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,11:59,F5,0.167
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,12:29,F5,0.174
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,12:59,F5,0.181
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,13:29,F5,0.187
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,13:59,F5,0.197
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,14:29,F5,0.207
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,14:59,F5,0.216
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,15:29,F5,0.227
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,15:59,F5,0.237
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,16:29,F5,0.252
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,16:59,F5,0.267
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,17:29,F5,0.275
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,17:59,F5,0.284
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,18:29,F5,0.289
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,18:59,F5,0.291
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,19:29,F5,0.295
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,19:59,F5,0.302
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,20:29,F5,0.307
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,20:59,F5,0.313
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,21:29,F5,0.307
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,21:59,F5,0.307
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,22:29,F5,0.314
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,22:59,F5,0.315
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,23:29,F5,0.315
BW25113,ΔacrAB ΔmdtK,JOE7056,78 ng/mL,+,6/23/2022,23:59,F5,0.323
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,0:00,F6,0.099
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,0:29,F6,0.099
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,0:59,F6,0.1
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,1:29,F6,0.101
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,1:59,F6,0.102
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,2:29,F6,0.104
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,2:59,F6,0.106
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,3:29,F6,0.107
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,3:59,F6,0.109
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,4:29,F6,0.111
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,4:59,F6,0.114
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,5:29,F6,0.116
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,5:59,F6,0.12
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,6:29,F6,0.123
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,6:59,F6,0.126
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,7:29,F6,0.131
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,7:59,F6,0.135
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,8:29,F6,0.139
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,8:59,F6,0.146
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,9:29,F6,0.151
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,9:59,F6,0.157
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,10:29,F6,0.162
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,10:59,F6,0.168
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,11:29,F6,0.178
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,11:59,F6,0.186
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,12:29,F6,0.195
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,12:59,F6,0.205
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,13:29,F6,0.217
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,13:59,F6,0.231
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,14:29,F6,0.246
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,14:59,F6,0.262
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,15:29,F6,0.278
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,15:59,F6,0.289
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,16:29,F6,0.307
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,16:59,F6,0.324
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,17:29,F6,0.337
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,17:59,F6,0.354
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,18:29,F6,0.37
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,18:59,F6,0.382
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,19:29,F6,0.394
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,19:59,F6,0.415
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,20:29,F6,0.43
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,20:59,F6,0.45
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,21:29,F6,0.477
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,21:59,F6,0.498
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,22:29,F6,0.525
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,22:59,F6,0.559
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,23:29,F6,0.596
BW25113,ΔacrAB ΔmdtK,JOE7057,78 ng/mL,+,6/23/2022,23:59,F6,0.639
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,0:00,F7,0.097
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,0:29,F7,0.098
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,0:59,F7,0.1
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,1:29,F7,0.102
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,1:59,F7,0.105
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,2:29,F7,0.109
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,2:59,F7,0.113
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,3:29,F7,0.117
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,3:59,F7,0.123
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,4:29,F7,0.13
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,4:59,F7,0.139
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,5:29,F7,0.148
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,5:59,F7,0.16
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,6:29,F7,0.174
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,6:59,F7,0.191
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,7:29,F7,0.213
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,7:59,F7,0.237
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,8:29,F7,0.269
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,8:59,F7,0.306
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,9:29,F7,0.344
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,9:59,F7,0.378
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,10:29,F7,0.414
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,10:59,F7,0.454
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,11:29,F7,0.489
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,11:59,F7,0.497
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,12:29,F7,0.509
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,12:59,F7,0.533
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,13:29,F7,0.569
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,13:59,F7,0.614
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,14:29,F7,0.659
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,14:59,F7,0.703
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,15:29,F7,0.748
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,15:59,F7,0.791
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,16:29,F7,0.834
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,16:59,F7,0.884
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,17:29,F7,0.935
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,17:59,F7,0.979
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,18:29,F7,1.021
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,18:59,F7,1.067
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,19:29,F7,1.103
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,19:59,F7,1.131
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,20:29,F7,1.153
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,20:59,F7,1.173
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,21:29,F7,1.19
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,21:59,F7,1.199
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,22:29,F7,1.207
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,22:59,F7,1.211
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,23:29,F7,1.214
BW25113,ΔacrAB ΔmdtK,JOE7053 ,78 ng/mL,-,6/23/2022,23:59,F7,1.214
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,0:00,F8,0.099
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,0:29,F8,0.1
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,0:59,F8,0.101
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,1:29,F8,0.102
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,1:59,F8,0.104
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,2:29,F8,0.106
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,2:59,F8,0.109
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,3:29,F8,0.111
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,3:59,F8,0.114
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,4:29,F8,0.117
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,4:59,F8,0.12
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,5:29,F8,0.125
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,5:59,F8,0.129
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,6:29,F8,0.135
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,6:59,F8,0.14
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,7:29,F8,0.146
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,7:59,F8,0.152
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,8:29,F8,0.158
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,8:59,F8,0.168
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,9:29,F8,0.175
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,9:59,F8,0.185
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,10:29,F8,0.193
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,10:59,F8,0.204
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,11:29,F8,0.216
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,11:59,F8,0.229
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,12:29,F8,0.242
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,12:59,F8,0.256
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,13:29,F8,0.271
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,13:59,F8,0.29
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,14:29,F8,0.309
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,14:59,F8,0.328
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,15:29,F8,0.344
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,15:59,F8,0.358
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,16:29,F8,0.382
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,16:59,F8,0.402
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,17:29,F8,0.421
BW25113,ΔacrAB ΔmdtK,JOE7054,78 ng/mL,-,6/23/2022,17:59,F8,0.441
